LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
225,2年目プログラマがQiitaに週一投稿して1年が過ぎました,"[""Qiita"", ""ポエム"", ""新人プログラマ応援""]","そろそろ欲求に負けそうです。Mac欲しい。
会社のプログラマ以外のプログラマとしての自分
プログラマとして雇われている以上、会社に求められていることがあります。
今ならPHP ...",https://qiita.com//khsk/items/ee915068077e5bea675e,2,khsk
223,コンフリクト発生！焦らず利用する4つのコマンド #git,"[""Git""]","
git commit -m 'fixed conflict'
pullした時、コンフリクトしていることの確認
問題ない場合
Auto-merging app/....php ...",https://qiita.com//nfnoface/items/8823bfb8f50c4c90412d,,nfnoface
223,AWSの保守運用を自動化するためのアーキテクチャ,"[""AWS"", ""lambda"", ""Ansible"", ""Docker"", ""運用""]","、Node、PHP、Python、Ruby、Go、C++に対応しています。
例えばAWSのcliやSDK for Javaを使ってAMIの取得は以下のように行います。
cre ...",https://qiita.com//uzresk/items/776bb789a8585654a978,,uzresk
222,LaravelでCRUDのAPIをささっと作る,"[""PHP"", ""Laravel""]","配下に作成したArticlesController.phpをコピーして配置します。
api.phpにルーティングを設定する
APIのルーティングはroute ...",https://qiita.com//sayama0402/items/0188c740360479db3f98,3,sayama0402
222,Railsの rake db コマンドリスト,"[""Rails"", ""rake"", ""command"", ""DB""]","
anyenvでRuby/PHPのバージョンを一元管理！
Railsで簡単にグラフを作成できるgemをご紹介
Amazon EC2 初期設定 | AmazonLinuxを立ち ...",https://qiita.com//parsetree/items/e9b08c6b11f762b949de,2,parsetree
222,WordPressで最初から入れておくとよいプラグイン,"[""WordPress""]","emaps
Googleにサイトのページ情報を知らせる
敢えて入れなかったもの
All in One SEO Pack
重すぎる。ogpなどは自前でfunctions.php ...",https://qiita.com//ryuzee/items/c27e4a5c7bdd010b2064,,ryuzee
222,未経験からエンジニアとして働くようになるまでにやったこと、思ったこと,"[""新人プログラマ応援""]","い技術書を読もう
勉強しなければいけない分野は腐るほどある
社内のカリキュラムを一通り終えて来てくると徐々に勉強しなければいけない分野が見えてくる。
会社のメイン言語はPHP ...",https://qiita.com//suy0n9/items/d1bfbd823d8b6dc562be,,suy0n9
222,[Vim as IDE 第1回] NeoBundleを利用してvimプラグインを一元管理する,"[""Vim"", ""neobundle""]","ためです。感謝しましょう。
「filetype plugin indent on」は、Ruby/PHPなどのファイルタイプを検出しファイルタイプ別のプラグインやインデントを有 ...",https://qiita.com//kazu0620/items/819679ef006d973c6c22,,kazu0620
222,Rubyist向けのvimrcを晒す,"[""Vim"", ""Ruby""]","> > smartchr#one_of('>', ' ->')
endfunction
MyAutocmd FileType c,cpp,php,py ...",https://qiita.com//joker1007/items/9dc7f2a92cfb245ad502,3,joker1007
221,人類は Java をターミナル内で書く手段を確立していた,"[""Java"", ""Eclipse"", ""Vim""]","ャンプできます。
他の言語
http://eclim.org/vim/index.html によると
C/C++
Html / Css
Java
Javascript
Php ...",https://qiita.com//daimatz/items/54a937c785cae9bc26e1,1,daimatz
220,PHPでPDFを作成する時はwkhtmltopdf + snappyで戦え,"[""PHP"", ""wkhtmltopdf"", ""PDF""]","！！最新情報は以下の記事を参照して下さい！！
PHPでPDFを作成するときはphpwkhtmltopdfで戦え [2016年度版]
HTMLをPDFに変換するアプローチのつら ...",https://qiita.com//morisuke/items/b9c18dcba99ba6501d6e,,morisuke
220,ECSで困ったときに読むための俺的Q&A,"[""AWS"", ""ECS"", ""Docker""]","の挙動を定義したければ、nginx+php-fpmの入ったコンテナを持ってきて、起動させてしまえばいいという感じです。
このとき、nginxとphp-fpm ...",https://qiita.com//niisan-tokyo/items/d53afccaff1bf0914f47,8,niisan-tokyo
221,やっと分かった。プログラムができるようになるためのたった一つの方法。プログラミング入門者に向けて。,"[""JavaScript"", ""Java"", ""Ruby"", ""PHP""]","最初に私がプログラムの講師をしてから10年以上経ちます。
その間にたくさんの方を教えてきましたが、プログラムの習得が出来る人とできない人がいることに気が付きました。
両者の差は歴然としており、習...",https://qiita.com//ukiuni@github/items/4a252f47a37e17d99c59,4,ukiuni@github
221,TwitterでMarkdownを使えるようにした,"[""Twitter"", ""Markdown"", ""クソアプリ"", ""アドベントカレンダー2018""]","match(regex);
}
return body;
}
ハッシュタグの自動リンクを削除
ハッシュタグと、あと$で始まるキャッシュタグも自動リンクされてしまいます。PHP ...",https://qiita.com//dala00/items/1f15c68cd771ea9c401a,4,dala00
222,Node.js + Express4を使っていて、つまづいた注意点まとめ,"[""Express"", ""JavaScript"", ""Node.js""]","
謎のエラーが出てつらい
でも、なんか楽しい
簡単なWebアプリケーションをまともに動かすだけで、けっこう大変でした。自分のJS&Node力がなかったとはいえ、PHP ...",https://qiita.com//zaru/items/68b4f64c1f0d10b6a27e,1,zaru
219,ElasticBeanstalk .ebextensions 逆引き辞典,"[""AWS"", ""ElasticBeanstalk""]","umentation
書くファイル: .ebextensions/01.newrelic-install.config
packages:
yum:
newrelic-php ...",https://qiita.com//inouet/items/e8b39962c0de0f866531,,inouet
219,今からでも遅くない！PHPerも型を書こう！,"[""PHP"", ""型"", ""オブジェクト指向"", ""oop""]","最初にまとめ
型を書くとオブジェクト指向をちょっと意識しやすくなるよ
本稿の目的
PHPは歴史的に型を書かない人が多いです。
そういう自分もPHP7.x系に ...",https://qiita.com//hirodragon/items/4a1cd6cdffc1da38a8dc,18,hirodragon
219,aタグの無効化 - preventDefaultとreturn falseの違いとか,"[""jQuery"", ""JavaScript""]",".jp/tipsnote/javascript/post5050.html
http://blog.neo.jp/dnblog/index.php?module=Blog&a ...",https://qiita.com//kantaro7538/items/f3c6e2373c348ea74b19,,kantaro7538
221, ホワイトハッカーへの道　二歩目,"[""Chrome"", ""セキュリティ"", ""BurpSuite"", ""脆弱性診断"", ""SwitchyOmega""]","ます。
* WebShellとはphpなどのスクリプトからshellコマンドが実行できてしまうスクリプトファイルのことです。
対策
アプリケーション、サーバに以下の対策がなさ ...",https://qiita.com//ichimura/items/0c4e5d2dd6fe8b55018e,1,ichimura
218,Hurry Coderと謎のコメント,"[""型"", ""Elm"", ""PHP"", ""コメント"", ""JavaScript""]","とあるWeb制作会社にて
社長「なあ、やめ太郎くん」
社長「このPHPファイルを修正しといてくれや」
ワイ「ええで」
ワイ「（JavaScriptしか書けへんけど・・・）」
 ...",https://qiita.com//Yametaro/items/831d23536ae1310447e6,50,Yametaro
218,AWS S3で静的Webページをホスティングする,"[""AWS"", ""S3""]","バケットポリシーと呼びます。
Static website hosting
日本語訳で「静的Webサイトホスティング」です（あまりかわらないですね）。
Webサイトが、PHP ...",https://qiita.com//dogwood008/items/a92abae789f4b0466f38,,dogwood008
217,PHP: Clean Code (clean-code-php) 蜜柑薬,"[""PHP"", ""clean-code""]","則 (DIP)
同じことを繰り返すな (DRY)
はじめに
この記事はRobert C. Martinの本「Clean Code」のソフトウェアエンジニアリングの法則をPHP ...",https://qiita.com//tadsan/items/c47eb327684530721e8a,2,tadsan
222,PhpStormで幸せになれるPHPの書き方,"[""PHP"", ""PhpStorm""]","(PhpStormと銘打ってますがIDEを使ったPHP開発全般に通じる話です)
PhpStorm使ってますか？僕はもうテキストエディタでPHP書きたくない程 ...",https://qiita.com//crifff/items/ad3cbfc21938d9657628,1,crifff
219,PHPフレームワークLaravelの使い方,"[""PHP"", ""Laravel""]","環境構築
・LAMP+Redis環境を超短手数で構築する
・Composerをインストールする
・eclipseでPHPの開発環境を構築する。デバッグでブレークポイントを付け ...",https://qiita.com//toontoon/items/c4d0371e504c37f6576e,,toontoon
217,ソースコードの“赤ペン先生”PHP-CS-Fixerのインストールと設定,"[""php-cs-fixer"", ""PHP""]",PHP-CS-FixerはコマンドひとつでPHPコードを美しく整形してくれる魔法のような開発ツールだ。ソースコードのスタイルがおかしなところを指摘するだけで ...,https://qiita.com//suin/items/4242aec018d086312fe7,,suin
217,高校生なので、人工知能にインスタ映えさせてみた vol.1,"[""Python"", ""PHP"", ""TensorFlow""]",",591枚を魔法の力（PHP）で集めました。
※Instagramに負担を掛けないよう、何日も掛けて集めました。
これを、学習用のデータとモデルテスト用に分けて終了です。
t ...",https://qiita.com//Noll/items/7337d32f7a3f5f63b99c,6,Noll
216,CentOSにてnginxでPHPを動かす,"[""PHP"", ""nginx""]","http://www.example.com/にアクセスして、ドキュメントルートにあるindex.phpを実行できるようにするまでの手順。
ドキュメントルートは、/var/w ...",https://qiita.com//utano320/items/36b6eac2bbd5bb5657f6,3,utano320
217,PHPの静的コード解析ツール『PHPMD』を使ってみた。,"[""PHP"", ""phpmd""]","コードレビューしてもらう前に、静的コード解析をして事前に問題点の修正を行いたいと思ったので使ってみました。
PHPMDとは
Hudson+phpmdでPHPコードの問題を自動 ...",https://qiita.com//yuji0602/items/28b0c2363bae8fce055a,,yuji0602
216,【まとめ】フィボナッチ数だけで50ぐらいのプログラム言語に精通したつもりになる,"[""プログラミング言語比較"", ""Fibonacci"", ""プログラミング言語"", ""プログラミング入門""]","標準です。
速いし、ライブラリも豊富だし、正直これだけ知っていれば何でもできます。
と言ってしまえば、この記事の存在が危ぶまれますが。
これぐらいのプログラムであれば、PHP ...",https://qiita.com//y_irabu/items/604b0987aa7c8ec52c65,15,y_irabu
215,なぜReactが好きなのか答えられない人へ,"[""React"", ""Vue.js"", ""Angular"", ""フロントエンド"", ""初心者向け""]","ます。僕がやっていたときはXMLベースでしたが、実装におけるパターンは一緒だといってよいのではないでしょうか。(PHPやPerlはあまりやったことがなくて語れません)
なので ...",https://qiita.com//mqtsuo02/items/5701238e666e20416664,2,mqtsuo02
215,Pythonの文字列が標準でf文字列になる（かも）,"[""Python""]",さんは「PHPの文字列もこういう仕様だし、スクリプト小僧たちはとっても気にいると思う」と言いながらも、「でもこれって、『おっと、fつけるの忘れっちゃった』というのを避けるため ...,https://qiita.com//ksato9700/items/44caf7bf0329fb987499,4,ksato9700
216,Pythonで色々なデータベースを操作する,"[""Python"", ""Database""]",".xと3.x両方でWindows環境で実行している。
また、テストデータは下記のページのT01Prefecture.zipを解凍してテーブルとデータを使うものとする。
PHP ...",https://qiita.com//mima_ita/items/9a5ab3b45c7575776b06,,mima_ita
214,LaravelとVue.jsでクイズアプリを作った話,"[""Laravel"", ""Vue.js"", ""ポートフォリオ"", ""Webアプリ"", ""初心者向け""]","りもかねて記事にまとめてみたのでこれからWebアプリを作ってみようかなと考えている方、LaravelとVueで何か作ってみたい方の参考になれば嬉しいです。
目的
前回はPHP ...",https://qiita.com//kanasann1106/items/c83d52f966020ee3be79,,kanasann1106
214,Raspberry Piで音声認識,"[""Julius"", ""RaspberryPi""]","ンストール
本家サイトからソースを取得しコンパイルします。
$ wget --trust-server-names 'http://osdn.jp/frs/redir.php ...",https://qiita.com//t_oginogin/items/f0ba9d2eb622c05558f4,1,t_oginogin
215,【PyTorch】BERTの使い方 - 日本語pre-trained modelsをfine tuningして分類問題を解く,"[""PyTorch"", ""bert"", ""機械学習"", ""自然言語処理"", ""Python""]","nto1109.hatenablog.com/entry/2019/08/23/092944
http://nlp.ist.i.kyoto-u.ac.jp/index.php ...",https://qiita.com//kenta1984/items/7f3a5d859a15b20657f3,6,kenta1984
214,深層学習いろいろ,"[""深層学習"", ""機械学習"", ""人工知能"", ""DeepLearning"", ""MachineLearning""]","
開発: salesforce.com
公開: 2016.10.7(Apache)
ライセンス: Apache-2.0
言語: Python, Java, Ruby, PHP ...",https://qiita.com//Ted-HM/items/298116d03cbb9b3477e6,,Ted-HM
213,僕がLaravelのEloquentに$fillableでなく$guardedを指定する理由,"[""Laravel"", ""Eloquent""]","()やfill()、update()で値が代入されます。
app/User.php
<?php
namespace App;
use Illumina ...",https://qiita.com//toro_ponz/items/b33c757cb7ba5bb48ed4,2,toro_ponz
213,【初心者向け・保存版】プログラミング言語別できること（Ruby/Python/Java/Swift/PHP/Goなど12選）,"[""Ruby"", ""Java"", ""PHP"", ""Python"", ""C""]","++、Lisp、Scalaに関してはほとんど利用したことがないため、足りない部分がありましたら、指摘頂けると幸いです。
この記事で紹介するプログラミング言語
Ruby
PHP ...",https://qiita.com//tani_AI_Academy/items/1666390f3e717832bd44,4,tani_AI_Academy
213,Atomへの誘い,"[""ATOM"", ""editor""]","ルごとに実装されたPackageを入れる必要があります。
現時点でJavaScript、CoffeeScript、Typescript、Dart、Ruby/Rails、PHP ...",https://qiita.com//s-shin/items/203e0f8c0aa00cfacfc5,,s-shin
